"Plot Title: SN-6 low pH A"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20084916, SEN S/N: 20084916)","Coupler Attached (LGR S/N: 20084916, SEN S/N: 20084916)","Host Connected (LGR S/N: 20084916, SEN S/N: 20084916)","End Of File (LGR S/N: 20084916, SEN S/N: 20084916)"
1,05/09/17 02:30:00 PM,21.378,,,
2,05/09/17 02:45:00 PM,18.331,,,
3,05/09/17 03:00:00 PM,18.236,,,
4,05/09/17 03:15:00 PM,18.331,,,
5,05/09/17 03:30:00 PM,18.331,,,
6,05/09/17 03:45:00 PM,18.331,,,
7,05/09/17 04:00:00 PM,18.331,,,
8,05/09/17 04:15:00 PM,18.331,,,
9,05/09/17 04:30:00 PM,18.426,,,
10,05/09/17 04:45:00 PM,18.426,,,
11,05/09/17 05:00:00 PM,18.521,,,
12,05/09/17 05:15:00 PM,18.521,,,
13,05/09/17 05:30:00 PM,18.616,,,
14,05/09/17 05:45:00 PM,18.616,,,
15,05/09/17 06:00:00 PM,18.616,,,
16,05/09/17 06:15:00 PM,18.711,,,
17,05/09/17 06:30:00 PM,18.711,,,
18,05/09/17 06:45:00 PM,18.806,,,
19,05/09/17 07:00:00 PM,18.806,,,
20,05/09/17 07:15:00 PM,18.806,,,
21,05/09/17 07:30:00 PM,18.901,,,
22,05/09/17 07:45:00 PM,18.901,,,
23,05/09/17 08:00:00 PM,18.996,,,
24,05/09/17 08:15:00 PM,18.996,,,
25,05/09/17 08:30:00 PM,18.996,,,
26,05/09/17 08:45:00 PM,19.092,,,
27,05/09/17 09:00:00 PM,19.092,,,
28,05/09/17 09:15:00 PM,19.187,,,
29,05/09/17 09:30:00 PM,19.187,,,
30,05/09/17 09:45:00 PM,19.187,,,
31,05/09/17 10:00:00 PM,19.187,,,
32,05/09/17 10:15:00 PM,19.187,,,
33,05/09/17 10:30:00 PM,19.282,,,
34,05/09/17 10:45:00 PM,19.282,,,
35,05/09/17 11:00:00 PM,19.282,,,
36,05/09/17 11:15:00 PM,19.282,,,
37,05/09/17 11:30:00 PM,19.282,,,
38,05/09/17 11:45:00 PM,19.282,,,
39,05/10/17 12:00:00 AM,19.282,,,
40,05/10/17 12:15:00 AM,19.282,,,
41,05/10/17 12:30:00 AM,19.092,,,
42,05/10/17 12:45:00 AM,19.092,,,
43,05/10/17 01:00:00 AM,18.996,,,
44,05/10/17 01:15:00 AM,18.996,,,
45,05/10/17 01:30:00 AM,18.996,,,
46,05/10/17 01:45:00 AM,18.996,,,
47,05/10/17 02:00:00 AM,18.996,,,
48,05/10/17 02:15:00 AM,18.996,,,
49,05/10/17 02:30:00 AM,18.996,,,
50,05/10/17 02:45:00 AM,18.996,,,
51,05/10/17 03:00:00 AM,18.996,,,
52,05/10/17 03:15:00 AM,18.996,,,
53,05/10/17 03:30:00 AM,18.996,,,
54,05/10/17 03:45:00 AM,18.901,,,
55,05/10/17 04:00:00 AM,18.901,,,
56,05/10/17 04:15:00 AM,18.901,,,
57,05/10/17 04:30:00 AM,18.901,,,
58,05/10/17 04:45:00 AM,18.806,,,
59,05/10/17 05:00:00 AM,18.806,,,
60,05/10/17 05:15:00 AM,18.806,,,
61,05/10/17 05:30:00 AM,18.711,,,
62,05/10/17 05:45:00 AM,18.711,,,
63,05/10/17 06:00:00 AM,18.711,,,
64,05/10/17 06:15:00 AM,18.616,,,
65,05/10/17 06:30:00 AM,18.616,,,
66,05/10/17 06:45:00 AM,18.616,,,
67,05/10/17 07:00:00 AM,18.616,,,
68,05/10/17 07:15:00 AM,18.521,,,
69,05/10/17 07:30:00 AM,18.521,,,
70,05/10/17 07:45:00 AM,18.521,,,
71,05/10/17 08:00:00 AM,18.521,,,
72,05/10/17 08:15:00 AM,18.521,,,
73,05/10/17 08:30:00 AM,18.426,,,
74,05/10/17 08:45:00 AM,18.426,,,
75,05/10/17 09:00:00 AM,18.521,,,
76,05/10/17 09:15:00 AM,18.521,,,
77,05/10/17 09:30:00 AM,18.426,,,
78,05/10/17 09:45:00 AM,18.426,,,
79,05/10/17 10:00:00 AM,18.426,,,
80,05/10/17 10:15:00 AM,18.521,,,
81,05/10/17 10:30:00 AM,18.521,,,
82,05/10/17 10:45:00 AM,18.521,,,
83,05/10/17 11:00:00 AM,18.521,,,
84,05/10/17 11:15:00 AM,18.521,,,
85,05/10/17 11:30:00 AM,18.616,,,
86,05/10/17 11:45:00 AM,18.616,,,
87,05/10/17 12:00:00 PM,18.616,,,
88,05/10/17 12:15:00 PM,18.711,,,
89,05/10/17 12:30:00 PM,18.711,,,
90,05/10/17 12:45:00 PM,18.711,,,
91,05/10/17 01:00:00 PM,18.806,,,
92,05/10/17 01:15:00 PM,18.806,,,
93,05/10/17 01:30:00 PM,18.901,,,
94,05/10/17 01:45:00 PM,18.901,,,
95,05/10/17 02:00:00 PM,18.996,,,
96,05/10/17 02:15:00 PM,18.996,,,
97,05/10/17 02:30:00 PM,19.092,,,
98,05/10/17 02:45:00 PM,19.092,,,
99,05/10/17 03:00:00 PM,19.187,,,
100,05/10/17 03:15:00 PM,19.282,,,
101,05/10/17 03:30:00 PM,19.282,,,
102,05/10/17 03:45:00 PM,19.377,,,
103,05/10/17 04:00:00 PM,19.472,,,
104,05/10/17 04:15:00 PM,19.472,,,
105,05/10/17 04:30:00 PM,19.567,,,
106,05/10/17 04:45:00 PM,19.567,,,
107,05/10/17 05:00:00 PM,19.662,,,
108,05/10/17 05:15:00 PM,19.662,,,
109,05/10/17 05:30:00 PM,19.758,,,
110,05/10/17 05:45:00 PM,19.758,,,
111,05/10/17 06:00:00 PM,19.853,,,
112,05/10/17 06:15:00 PM,19.948,,,
113,05/10/17 06:30:00 PM,19.948,,,
114,05/10/17 06:45:00 PM,20.043,,,
115,05/10/17 07:00:00 PM,20.043,,,
